mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.015623013178507486,0.0004691265607967075,0.005320628484090169,0.0004691265607967075,entropy,10,sqrt,2,9,8,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 10}",0.8026905829596412,0.7982062780269058,0.7612612612612613,0.7873860407492694,0.018563500480876058,1072
0.04155397415161133,0.0009410587799336555,0.011636892954508463,0.00046710206923803295,entropy,10,sqrt,2,9,8,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 30}",0.7713004484304933,0.8071748878923767,0.7432432432432432,0.7739061931887043,0.02616494125344673,1237
0.07514405250549316,0.006800208177362256,0.01942896842956543,0.002824790549381711,entropy,10,sqrt,2,9,8,50,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 50}",0.7892376681614349,0.8116591928251121,0.7387387387387387,0.7798785332417619,0.030496373673757824,1158
0.09729377428690593,0.001810236740844892,0.024048725763956707,0.0006796081437889974,entropy,10,sqrt,2,9,8,70,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 70}",0.7802690582959642,0.7443946188340808,0.7297297297297297,0.7514644689532582,0.021229586563915548,1376
0.13431811332702637,0.003684589286323561,0.03223609924316406,0.0020343196276375016,entropy,10,sqrt,2,9,8,90,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 90}",0.7802690582959642,0.8295964125560538,0.7027027027027027,0.7708560578515735,0.052229983937142094,1285
0.01793694496154785,0.0008132566422222919,0.005626122156778972,0.0005224012162519038,entropy,10,sqrt,2,9,11,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 11, 'n_estimators': 10}",0.6367713004484304,0.672645739910314,0.7522522522522522,0.6872230975369988,0.04825858869266247,1438
0.04842297236124674,0.0007985758404644453,0.01269221305847168,0.0003855593824635784,entropy,10,sqrt,2,9,11,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 11, 'n_estimators': 30}",0.7847533632286996,0.8340807174887892,0.7252252252252253,0.7813531019809047,0.044505062494062775,1145
0.07573707898457845,0.00281054518537899,0.018295764923095703,0.00046018001628497947,entropy,10,sqrt,2,9,11,50,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 11, 'n_estimators': 50}",0.7847533632286996,0.8295964125560538,0.7477477477477478,0.7873658411775004,0.03346560187715474,1084
0.0996255874633789,0.0029099252563639026,0.0246123472849528,0.0012514155741394236,entropy,10,sqrt,2,9,11,70,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 11, 'n_estimators': 70}",0.7713004484304933,0.8295964125560538,0.7567567567567568,0.7858845392477679,0.03147407020564601,1097
0.21646682421366373,0.09050587665324174,0.04758183161417643,0.012815662330374946,entropy,10,sqrt,2,9,11,90,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 11, 'n_estimators': 90}",0.7623318385650224,0.8251121076233184,0.7297297297297297,0.7723912253060236,0.03958402833940824,1256
0.03043810526529948,0.0007064472001965405,0.008296648661295572,0.0026252740026655053,entropy,10,sqrt,5,1,2,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",0.7982062780269058,0.8161434977578476,0.7927927927927928,0.8023808561925154,0.00997945164615259,730
